profile_id,user_id,farmer_id_external,agristack_id,aadhaar_token,district_id,taluka_id,village_id,kyc_status,crop_history
193,283,FARM000193,AGR000193,0242d342-9fea-49e5-b47c-e3be9031cb50,1,13,460,VERIFIED,"Soybean,Bajra,Cotton"
194,284,FARM000194,AGR000194,0ce203cc-56c9-4ced-b40f-57957ef754a1,7,36,140,VERIFIED,"Soybean,Bajra,Cotton"
195,285,FARM000195,AGR000195,9ad217c4-d661-4888-a7d3-7ed71ce3837e,2,1,429,VERIFIED,"Soybean,Bajra,Cotton"
196,286,FARM000196,AGR000196,fbd8b318-12b0-454e-b278-d318188f9ce2,2,16,3,VERIFIED,"Soybean,Bajra,Cotton"
197,287,FARM000197,AGR000197,c3e1021a-14b8-4c41-a79f-271e163d4966,4,12,136,REJECTED,"Soybean,Bajra,Cotton"
198,288,FARM000198,AGR000198,eec80586-2d8d-4128-867f-0fabd2411f5a,4,2,13,VERIFIED,"Soybean,Bajra,Cotton"
199,289,FARM000199,AGR000199,cf42049f-6c47-42ff-bbb6-0b846bdc90b7,2,6,102,VERIFIED,"Soybean,Bajra,Cotton"
200,290,FARM000200,AGR000200,63526656-9d4a-4a34-938b-97acf5e3f03a,8,22,38,REJECTED,"Soybean,Bajra,Cotton"
201,291,FARM000201,AGR000201,39e32262-2ac9-4d5a-973f-0eecc383e8c1,6,21,150,PENDING,"Soybean,Bajra,Cotton"
202,292,FARM000202,AGR000202,2a68de3a-f685-463b-ae6e-25cb23b45ef2,8,17,171,VERIFIED,"Soybean,Bajra,Cotton"
203,293,FARM000203,AGR000203,df9a1b00-b498-405a-9e04-eb50b1723a53,2,17,84,PENDING,"Soybean,Bajra,Cotton"
204,294,FARM000204,AGR000204,c59e6426-935c-46e6-9a37-f681ea59dfb2,2,5,320,VERIFIED,"Soybean,Bajra,Cotton"
205,295,FARM000205,AGR000205,e629e984-6344-4929-9c66-f8e43465b00d,5,9,406,REJECTED,"Soybean,Bajra,Cotton"
206,296,FARM000206,AGR000206,cddbcb00-6f09-4932-bb33-3e6f5fcc6f5d,6,22,257,PENDING,"Soybean,Bajra,Cotton"
207,297,FARM000207,AGR000207,2634e38b-8166-44ee-8dee-7d2dcab37755,3,13,310,REJECTED,"Soybean,Bajra,Cotton"
208,298,FARM000208,AGR000208,0417ddda-7988-433e-b257-828a8c527fe3,1,10,430,REJECTED,"Soybean,Bajra,Cotton"
209,299,FARM000209,AGR000209,0dd02b5c-1f09-42dc-8247-8ef94bef81f7,7,25,152,REJECTED,"Soybean,Bajra,Cotton"
210,300,FARM000210,AGR000210,944512b4-ea22-4d5c-8f6c-c7942e055f5c,1,15,160,VERIFIED,"Soybean,Bajra,Cotton"
211,301,FARM000211,AGR000211,2659bb51-ddbd-4ffc-a338-e66689d42046,8,7,34,REJECTED,"Soybean,Bajra,Cotton"
212,302,FARM000212,AGR000212,24fcd6a1-e5ee-4200-8ed8-2af444cc3bc7,3,13,407,REJECTED,"Soybean,Bajra,Cotton"
213,303,FARM000213,AGR000213,5797081e-86ca-4c5d-a1ba-10bf50c757d1,8,30,406,VERIFIED,"Soybean,Bajra,Cotton"
214,304,FARM000214,AGR000214,ed922c5f-3942-4e1a-bc6d-b18144db9570,2,31,290,PENDING,"Soybean,Bajra,Cotton"
215,305,FARM000215,AGR000215,254153e9-7177-4567-acd3-dc1086704e8d,3,1,99,REJECTED,"Soybean,Bajra,Cotton"
216,306,FARM000216,AGR000216,6de7cb16-a175-42be-a9ef-23e935ed4aae,4,7,431,REJECTED,"Soybean,Bajra,Cotton"
217,307,FARM000217,AGR000217,ec10f615-5ea5-43f8-b624-40c365bd51ff,8,16,385,PENDING,"Soybean,Bajra,Cotton"
218,308,FARM000218,AGR000218,377fb073-6cee-4be1-b773-27168de0a7eb,7,34,273,PENDING,"Soybean,Bajra,Cotton"
219,309,FARM000219,AGR000219,b603835b-2db7-4d83-88bd-7d08ea10a032,1,2,118,REJECTED,"Soybean,Bajra,Cotton"
220,310,FARM000220,AGR000220,46c27eb3-d7ac-4c5a-803b-e291e25f2f86,1,15,263,PENDING,"Soybean,Bajra,Cotton"
221,311,FARM000221,AGR000221,944fd0e7-4060-4394-91b4-9721132fd7cc,4,30,315,VERIFIED,"Soybean,Bajra,Cotton"
222,312,FARM000222,AGR000222,1a7800a3-a92d-4948-9009-1b2cab551bec,3,14,160,REJECTED,"Soybean,Bajra,Cotton"
223,313,FARM000223,AGR000223,4bbe332f-0e2a-43a1-8feb-ad9b94bcf0c7,5,9,81,VERIFIED,"Soybean,Bajra,Cotton"
224,314,FARM000224,AGR000224,771ddfe2-d455-4f31-9bfb-9de17d4e8246,4,30,395,PENDING,"Soybean,Bajra,Cotton"
225,315,FARM000225,AGR000225,2b296217-0228-456b-b04f-d9ea779961a1,5,26,162,REJECTED,"Soybean,Bajra,Cotton"
226,316,FARM000226,AGR000226,376db105-519e-45e1-80ed-513dce80d646,5,4,397,REJECTED,"Soybean,Bajra,Cotton"
227,317,FARM000227,AGR000227,f2511e8a-3757-4e0a-8029-ef9419c16897,6,6,151,VERIFIED,"Soybean,Bajra,Cotton"
228,318,FARM000228,AGR000228,bcf86072-1699-42fa-98c3-a906f8cecca2,6,33,122,VERIFIED,"Soybean,Bajra,Cotton"
229,319,FARM000229,AGR000229,aa3fa85a-0450-4f84-a496-55d3bff82c50,3,16,237,VERIFIED,"Soybean,Bajra,Cotton"
230,320,FARM000230,AGR000230,964b915e-6f12-45d5-b845-037c4d482e2e,4,21,62,REJECTED,"Soybean,Bajra,Cotton"
231,321,FARM000231,AGR000231,c86ec2ef-b595-47bb-b619-89976d1d09c4,6,31,271,PENDING,"Soybean,Bajra,Cotton"
232,322,FARM000232,AGR000232,c13dcb47-4ed3-481b-8981-0e594dea17d5,2,7,338,VERIFIED,"Soybean,Bajra,Cotton"
233,323,FARM000233,AGR000233,7195bbef-8739-4108-883b-30bda7ad1bbf,7,28,248,VERIFIED,"Soybean,Bajra,Cotton"
234,324,FARM000234,AGR000234,4bea08f3-25f8-46d2-aa4a-5c478868099e,5,33,114,PENDING,"Soybean,Bajra,Cotton"
235,325,FARM000235,AGR000235,6d29126b-2053-41f5-96bd-f9b819c7dcef,6,31,365,PENDING,"Soybean,Bajra,Cotton"
236,326,FARM000236,AGR000236,e07e2561-f792-4a7e-9577-5028fa269c99,6,35,229,REJECTED,"Soybean,Bajra,Cotton"
237,327,FARM000237,AGR000237,bf0c3a2d-de13-4a00-8ff9-2bef87d91f50,6,40,27,VERIFIED,"Soybean,Bajra,Cotton"
238,328,FARM000238,AGR000238,7ba2b01b-2d8e-4d65-8fa7-008d3f1a8401,8,6,327,PENDING,"Soybean,Bajra,Cotton"
239,329,FARM000239,AGR000239,9461141d-8eda-461e-9e71-c7fb37ff123c,3,3,440,REJECTED,"Soybean,Bajra,Cotton"
240,330,FARM000240,AGR000240,f0f377ce-627b-4801-a1fd-09c37e0f1ffd,3,5,239,REJECTED,"Soybean,Bajra,Cotton"
241,331,FARM000241,AGR000241,d7fdfc51-b103-42c8-9c99-078e68f453d0,1,20,337,VERIFIED,"Soybean,Bajra,Cotton"
242,332,FARM000242,AGR000242,f9b1d68c-1bee-4716-859a-afb00066f05e,6,28,267,VERIFIED,"Soybean,Bajra,Cotton"
243,333,FARM000243,AGR000243,d3d04343-b4c3-481a-9f15-05899051e904,3,26,358,VERIFIED,"Soybean,Bajra,Cotton"
244,334,FARM000244,AGR000244,9355743c-8ca3-4c0c-9643-5640ab87852c,1,3,148,REJECTED,"Soybean,Bajra,Cotton"
245,335,FARM000245,AGR000245,6f2530af-cb7a-4ed4-ad55-fb27dc761e80,3,34,55,REJECTED,"Soybean,Bajra,Cotton"
246,336,FARM000246,AGR000246,204dd7e3-07ba-451d-bda0-0d375548b08a,2,21,84,REJECTED,"Soybean,Bajra,Cotton"
247,337,FARM000247,AGR000247,a93d1ef7-2355-4c14-a013-5a8b5c2634d2,7,11,123,VERIFIED,"Soybean,Bajra,Cotton"
248,338,FARM000248,AGR000248,a908c3bb-8051-48ec-9c76-da8ff307cb92,7,28,363,PENDING,"Soybean,Bajra,Cotton"
249,339,FARM000249,AGR000249,2560857b-c46e-4777-a9d0-ddd3b07bda85,6,8,457,VERIFIED,"Soybean,Bajra,Cotton"
250,340,FARM000250,AGR000250,37776c47-ade6-4f5f-ad0b-b2f37f2d9e43,8,36,60,VERIFIED,"Soybean,Bajra,Cotton"
251,341,FARM000251,AGR000251,eb45bc43-3622-48ee-96d8-25954944df61,5,25,243,VERIFIED,"Soybean,Bajra,Cotton"
252,342,FARM000252,AGR000252,70babc53-8b71-4cbb-ac46-0cf889720e09,3,39,416,PENDING,"Soybean,Bajra,Cotton"
253,343,FARM000253,AGR000253,974e93cb-64e6-42e5-a509-5fb61dc8d4ff,8,26,367,VERIFIED,"Soybean,Bajra,Cotton"
254,344,FARM000254,AGR000254,b75d0c47-b834-4c10-ac44-3635760a4994,3,13,469,PENDING,"Soybean,Bajra,Cotton"
255,345,FARM000255,AGR000255,9a7df745-378f-4696-bab4-934b75e1cf84,2,33,174,VERIFIED,"Soybean,Bajra,Cotton"
256,346,FARM000256,AGR000256,499b35de-3df4-4e48-9645-af2f395eae25,1,17,263,PENDING,"Soybean,Bajra,Cotton"
257,347,FARM000257,AGR000257,344233bd-9618-41c0-87f1-2730da55d2c6,3,40,165,PENDING,"Soybean,Bajra,Cotton"
258,348,FARM000258,AGR000258,6782ea26-e467-4814-864c-a328fa956d88,3,22,350,VERIFIED,"Soybean,Bajra,Cotton"
259,349,FARM000259,AGR000259,6fce0be4-677b-46ef-84de-edba3f413fbb,7,4,421,VERIFIED,"Soybean,Bajra,Cotton"
260,350,FARM000260,AGR000260,93c4e75f-f486-43d5-85f5-0a1eb3db717c,4,37,177,VERIFIED,"Soybean,Bajra,Cotton"
261,351,FARM000261,AGR000261,38cc77b3-e495-454b-9847-c69fe07e2ed1,5,39,21,VERIFIED,"Soybean,Bajra,Cotton"
262,352,FARM000262,AGR000262,5db9d291-508c-4078-9ed9-584b92b3877d,6,15,435,PENDING,"Soybean,Bajra,Cotton"
263,353,FARM000263,AGR000263,dda704b6-a29c-4e47-a56b-ebd8eaccbfc1,5,24,155,PENDING,"Soybean,Bajra,Cotton"
264,354,FARM000264,AGR000264,abe305fa-bd7a-446a-ae05-507fe472094a,6,26,194,PENDING,"Soybean,Bajra,Cotton"
265,355,FARM000265,AGR000265,3860dd62-51b1-42ab-acb1-c7663ffb8b83,2,15,7,REJECTED,"Soybean,Bajra,Cotton"
266,356,FARM000266,AGR000266,9fc5ec2d-a8e4-49ea-8766-26ae72546207,7,37,387,VERIFIED,"Soybean,Bajra,Cotton"
267,357,FARM000267,AGR000267,2c180215-a2c1-4911-91c1-2d8dc032de12,1,11,387,VERIFIED,"Soybean,Bajra,Cotton"
268,358,FARM000268,AGR000268,4a388c1b-2e87-4e93-a822-3d3f728f88a2,5,17,259,REJECTED,"Soybean,Bajra,Cotton"
269,359,FARM000269,AGR000269,9fb6ce6e-d731-4ce3-a5af-29f7f63f80d5,6,25,224,PENDING,"Soybean,Bajra,Cotton"
270,360,FARM000270,AGR000270,025cd0c7-fc74-414e-b396-0a0fdc944f48,3,16,277,REJECTED,"Soybean,Bajra,Cotton"
271,361,FARM000271,AGR000271,721b19a8-e8b7-45ef-bfd4-10794b3053fe,6,4,177,VERIFIED,"Soybean,Bajra,Cotton"
272,362,FARM000272,AGR000272,71216765-d151-43c7-963e-225a6d0e9f0e,6,9,439,REJECTED,"Soybean,Bajra,Cotton"
273,363,FARM000273,AGR000273,cca2a2fd-5bc2-4ce9-8889-86f498231d1f,1,36,234,PENDING,"Soybean,Bajra,Cotton"
274,364,FARM000274,AGR000274,0f710d0b-619f-49d8-99ff-ed73cc6ba9ca,8,30,401,REJECTED,"Soybean,Bajra,Cotton"
275,365,FARM000275,AGR000275,3dee848b-891c-461e-9b92-d86b924f138c,4,22,185,VERIFIED,"Soybean,Bajra,Cotton"
276,366,FARM000276,AGR000276,b47beb73-c52c-4898-9e78-79a0a3810335,2,7,61,PENDING,"Soybean,Bajra,Cotton"
277,367,FARM000277,AGR000277,3c9b1941-40ae-4685-af42-eb1c04980386,1,2,117,PENDING,"Soybean,Bajra,Cotton"
278,368,FARM000278,AGR000278,2b644e93-f8df-4ecc-9d48-9df7ce0fb769,2,40,35,PENDING,"Soybean,Bajra,Cotton"
279,369,FARM000279,AGR000279,f9472059-313b-460f-8fb8-05033d30f3e8,1,13,441,PENDING,"Soybean,Bajra,Cotton"
280,370,FARM000280,AGR000280,2988a81c-6654-47e8-9abb-aff7f85e764b,7,20,411,PENDING,"Soybean,Bajra,Cotton"
281,371,FARM000281,AGR000281,256c0714-15b6-43ee-a74f-3b6d96d9fe05,7,20,327,REJECTED,"Soybean,Bajra,Cotton"
282,372,FARM000282,AGR000282,2d1d56d5-9249-4563-ac99-066e0c30f753,8,21,461,PENDING,"Soybean,Bajra,Cotton"
283,373,FARM000283,AGR000283,0fb3e745-02b6-4843-a1f0-1ee03717a1ca,5,23,294,VERIFIED,"Soybean,Bajra,Cotton"
284,374,FARM000284,AGR000284,fd8af09b-095d-4745-97a2-a051036f09e7,2,31,229,PENDING,"Soybean,Bajra,Cotton"
285,375,FARM000285,AGR000285,e6c4c725-0b7e-440c-9312-f5d1e35ef782,1,15,107,VERIFIED,"Soybean,Bajra,Cotton"
286,376,FARM000286,AGR000286,c51a047f-f2e2-44d3-bb0a-fa234dcc0346,6,35,186,REJECTED,"Soybean,Bajra,Cotton"
287,377,FARM000287,AGR000287,5dce6841-43e2-4084-bc09-584a4ecedcb2,2,37,18,PENDING,"Soybean,Bajra,Cotton"
288,378,FARM000288,AGR000288,1bbff217-f8aa-4e7e-8309-7d89e9658122,7,2,368,VERIFIED,"Soybean,Bajra,Cotton"
289,379,FARM000289,AGR000289,9624d550-8870-43b6-8875-c8d35846bf9e,7,6,95,REJECTED,"Soybean,Bajra,Cotton"
290,380,FARM000290,AGR000290,d197d593-05ae-4646-8d9e-96536dfb7589,5,33,404,REJECTED,"Soybean,Bajra,Cotton"
291,381,FARM000291,AGR000291,a0b112f6-f68e-4369-a3e1-c9c8cab949cf,6,7,114,REJECTED,"Soybean,Bajra,Cotton"
292,382,FARM000292,AGR000292,fee36391-d5e0-48f6-b336-d0428249bb11,1,15,188,REJECTED,"Soybean,Bajra,Cotton"
293,383,FARM000293,AGR000293,1c767024-2aa6-4b7e-970b-568b051e9b86,7,11,195,REJECTED,"Soybean,Bajra,Cotton"
294,384,FARM000294,AGR000294,75eee50b-416a-40be-b14f-c065954d9406,2,27,104,PENDING,"Soybean,Bajra,Cotton"
295,385,FARM000295,AGR000295,053f0af1-4d54-4429-ba13-9ea5add90fa5,5,22,264,REJECTED,"Soybean,Bajra,Cotton"
296,386,FARM000296,AGR000296,b19ad39f-c3b1-4830-95c1-ceacad350705,3,32,280,REJECTED,"Soybean,Bajra,Cotton"
297,387,FARM000297,AGR000297,adfe915f-73c9-421a-9875-49371d98962a,1,10,310,PENDING,"Soybean,Bajra,Cotton"
298,388,FARM000298,AGR000298,6b3f4dc6-ee3b-41fb-95cf-49cb72178225,3,12,9,REJECTED,"Soybean,Bajra,Cotton"
299,389,FARM000299,AGR000299,9d62ce7b-b279-4b6d-b2f3-d7e4953773a5,2,37,186,VERIFIED,"Soybean,Bajra,Cotton"
300,390,FARM000300,AGR000300,bb2d9ea0-c69f-431b-aff7-6bdc0c4a5871,1,14,259,VERIFIED,"Soybean,Bajra,Cotton"
301,391,FARM000301,AGR000301,97414564-fa26-458b-bf69-a80a9ebbb896,4,33,237,VERIFIED,"Soybean,Bajra,Cotton"
302,392,FARM000302,AGR000302,848463c1-c3cb-474b-8943-00d3ae4e5567,4,10,79,REJECTED,"Soybean,Bajra,Cotton"
303,393,FARM000303,AGR000303,2ba89613-8077-4c9a-9bdb-86f48a3d1f22,8,2,218,VERIFIED,"Soybean,Bajra,Cotton"
304,394,FARM000304,AGR000304,7f79b924-c222-4ab9-a9ea-5ab97ac860ee,5,39,142,VERIFIED,"Soybean,Bajra,Cotton"
305,395,FARM000305,AGR000305,fdc3060a-cca3-47c8-a92a-506ec2977b7e,7,14,263,REJECTED,"Soybean,Bajra,Cotton"
306,396,FARM000306,AGR000306,f45d2af0-7a00-4aaa-b2a1-1e4c38b79089,8,4,48,VERIFIED,"Soybean,Bajra,Cotton"
307,397,FARM000307,AGR000307,b1b3233a-821f-467c-bd5d-ab361f3c533f,6,11,384,VERIFIED,"Soybean,Bajra,Cotton"
308,398,FARM000308,AGR000308,45baf2db-9487-41ec-be32-341f51bdc37e,5,15,265,VERIFIED,"Soybean,Bajra,Cotton"
309,399,FARM000309,AGR000309,aa28288d-a021-4163-af42-edda4db73b53,4,39,90,VERIFIED,"Soybean,Bajra,Cotton"
310,400,FARM000310,AGR000310,0e58bcb2-df79-4deb-9f17-24217f053e12,2,30,365,REJECTED,"Soybean,Bajra,Cotton"
311,401,FARM000311,AGR000311,02277b36-0dae-4c71-ace1-769a0d7d920c,4,18,429,PENDING,"Soybean,Bajra,Cotton"
312,402,FARM000312,AGR000312,889b64b3-4e17-4796-8172-1e66fd345772,1,32,1,PENDING,"Soybean,Bajra,Cotton"
313,403,FARM000313,AGR000313,186ca1ac-727f-4440-920a-0d1ccb544426,2,5,460,REJECTED,"Soybean,Bajra,Cotton"
314,404,FARM000314,AGR000314,9bdf9055-142a-4347-af3b-d32c1b935cee,7,10,164,PENDING,"Soybean,Bajra,Cotton"
315,405,FARM000315,AGR000315,71b8b673-168d-48f5-8888-6ef1305db63e,3,14,279,PENDING,"Soybean,Bajra,Cotton"
316,406,FARM000316,AGR000316,aa88b8d8-98ac-484f-aac5-e0de8c7a6a12,7,16,102,VERIFIED,"Soybean,Bajra,Cotton"
317,407,FARM000317,AGR000317,f04c5550-9d8f-4c17-bd8d-fad69f29d103,3,27,183,REJECTED,"Soybean,Bajra,Cotton"
318,408,FARM000318,AGR000318,a2dfcefe-8569-46a1-be91-b0c0b1355041,7,20,159,VERIFIED,"Soybean,Bajra,Cotton"
319,409,FARM000319,AGR000319,482c46ae-0fef-4a48-a742-8994507d4b03,4,29,44,VERIFIED,"Soybean,Bajra,Cotton"
320,410,FARM000320,AGR000320,82987c4c-b885-4d15-ad60-896fa04fa2a9,4,38,162,VERIFIED,"Soybean,Bajra,Cotton"
321,411,FARM000321,AGR000321,f0261d53-d105-4948-a1af-56f5ea5d6d44,5,12,214,PENDING,"Soybean,Bajra,Cotton"
322,412,FARM000322,AGR000322,454b63d2-e139-41cd-8303-40493d9e8b9d,8,38,249,PENDING,"Soybean,Bajra,Cotton"
323,413,FARM000323,AGR000323,b30baed3-e956-4e26-82a6-0dae01b1a1ab,5,31,266,VERIFIED,"Soybean,Bajra,Cotton"
324,414,FARM000324,AGR000324,b86bbcff-c0a3-4b87-8541-ad1feddae881,8,38,261,VERIFIED,"Soybean,Bajra,Cotton"
325,415,FARM000325,AGR000325,2b05d4f8-f4b1-4761-ac4e-deb6bee9f549,3,15,38,PENDING,"Soybean,Bajra,Cotton"
326,416,FARM000326,AGR000326,83b0d5d5-8ce3-46ab-aaac-0f8038bb64c0,7,5,207,VERIFIED,"Soybean,Bajra,Cotton"
327,417,FARM000327,AGR000327,8b9f860e-8122-4055-b448-4c87afb56380,6,28,172,PENDING,"Soybean,Bajra,Cotton"
328,418,FARM000328,AGR000328,7fb363ca-d7e8-4d71-bc16-0700cb70ddc2,7,10,239,REJECTED,"Soybean,Bajra,Cotton"
329,419,FARM000329,AGR000329,e1f0ac1f-6eeb-48e5-9196-96416f73eea7,1,3,435,REJECTED,"Soybean,Bajra,Cotton"
330,420,FARM000330,AGR000330,5435502b-19f5-446c-bb13-a357769a8c07,8,23,261,REJECTED,"Soybean,Bajra,Cotton"
331,421,FARM000331,AGR000331,63b2d751-a271-4291-a116-17c93ab1a3e0,7,28,318,PENDING,"Soybean,Bajra,Cotton"
332,422,FARM000332,AGR000332,69b0a570-beb5-4536-8450-1ca98ed8de8f,3,36,335,REJECTED,"Soybean,Bajra,Cotton"
333,423,FARM000333,AGR000333,4f4b98eb-d314-43b5-a347-04ac05bab677,1,10,321,PENDING,"Soybean,Bajra,Cotton"
334,424,FARM000334,AGR000334,9c2fadee-7cd3-4727-802b-9a4919a05fc0,7,21,303,REJECTED,"Soybean,Bajra,Cotton"
335,425,FARM000335,AGR000335,4e80ffb4-0a32-4e3a-84a2-1eed00a712ca,4,22,411,VERIFIED,"Soybean,Bajra,Cotton"
336,426,FARM000336,AGR000336,659a1a0a-2a00-460a-ab4e-e8830cb5d9a9,7,12,147,VERIFIED,"Soybean,Bajra,Cotton"
337,427,FARM000337,AGR000337,889a0a41-8f72-4c0a-b4de-7601c9104a5a,3,2,316,PENDING,"Soybean,Bajra,Cotton"
338,428,FARM000338,AGR000338,e35c9970-3da1-4f1b-ae1c-2428d3809515,8,29,254,PENDING,"Soybean,Bajra,Cotton"
339,429,FARM000339,AGR000339,97e22865-2ab9-4d7f-ac8a-e591d9036f11,6,34,459,VERIFIED,"Soybean,Bajra,Cotton"
340,430,FARM000340,AGR000340,dbbbae93-4bed-4fbc-ae30-f576272ea7ee,6,36,273,PENDING,"Soybean,Bajra,Cotton"
341,431,FARM000341,AGR000341,a748206f-654e-49f2-ab7b-3088dc2408ad,8,8,171,PENDING,"Soybean,Bajra,Cotton"
342,432,FARM000342,AGR000342,1da41776-3626-4c81-944e-772188ebf198,7,40,312,REJECTED,"Soybean,Bajra,Cotton"
343,433,FARM000343,AGR000343,0a5a81c7-9824-44fb-a613-dbffaba75257,5,2,190,PENDING,"Soybean,Bajra,Cotton"
344,434,FARM000344,AGR000344,1ce56ba7-3740-43f7-ba20-1750e6136b1f,2,24,415,REJECTED,"Soybean,Bajra,Cotton"
345,435,FARM000345,AGR000345,5e278b48-d31a-4bd6-9e3c-ec7c5db6ef08,1,18,457,PENDING,"Soybean,Bajra,Cotton"
346,436,FARM000346,AGR000346,ae5ac4b8-53ca-4745-844f-67266d17083e,5,32,83,REJECTED,"Soybean,Bajra,Cotton"
347,437,FARM000347,AGR000347,641ad2e5-e405-416f-860a-fe65110556bc,7,2,39,VERIFIED,"Soybean,Bajra,Cotton"
348,438,FARM000348,AGR000348,fb7c7847-6b17-4393-bdd0-99858ceb81f7,4,4,378,VERIFIED,"Soybean,Bajra,Cotton"
349,439,FARM000349,AGR000349,b557eb92-98c4-4743-90cc-bef524c40a5c,3,20,117,VERIFIED,"Soybean,Bajra,Cotton"
350,440,FARM000350,AGR000350,13b51f13-216d-414c-91df-0a2a940c2e5f,1,28,136,VERIFIED,"Soybean,Bajra,Cotton"
351,441,FARM000351,AGR000351,a2d0b9d1-95a5-48a7-addc-8a4bd5d329fa,2,10,283,REJECTED,"Soybean,Bajra,Cotton"
352,442,FARM000352,AGR000352,583ecbe4-ff3f-47b5-8068-4c03c13a5924,2,10,223,VERIFIED,"Soybean,Bajra,Cotton"
353,443,FARM000353,AGR000353,3f4fe2bc-ad8b-41b2-9a1a-a9c9d1e91aff,1,32,440,REJECTED,"Soybean,Bajra,Cotton"
354,444,FARM000354,AGR000354,d6ec73a1-c034-4477-b085-1966e891c0b4,7,28,48,REJECTED,"Soybean,Bajra,Cotton"
355,445,FARM000355,AGR000355,7ac222e6-b742-448e-aaf5-f6cb7bc36016,3,39,65,PENDING,"Soybean,Bajra,Cotton"
356,446,FARM000356,AGR000356,ddc75709-1412-4bf3-b2f6-1ff2b6e70a75,1,6,29,VERIFIED,"Soybean,Bajra,Cotton"
357,447,FARM000357,AGR000357,11f83b56-e8bd-4dee-83f0-a969136c94fa,2,3,12,PENDING,"Soybean,Bajra,Cotton"
358,448,FARM000358,AGR000358,58f3ae18-27e7-4c14-904b-1d44d557b79e,3,8,238,VERIFIED,"Soybean,Bajra,Cotton"
359,449,FARM000359,AGR000359,fd1591af-b51e-4433-bbb9-adb06cbc09a5,2,12,102,REJECTED,"Soybean,Bajra,Cotton"
360,450,FARM000360,AGR000360,e2ac6d8c-930f-4a90-a3a7-21490cd76af1,6,13,185,VERIFIED,"Soybean,Bajra,Cotton"
361,451,FARM000361,AGR000361,c0d2b67f-f62a-4ea4-9630-0ac4a9d70b90,7,21,201,PENDING,"Soybean,Bajra,Cotton"
362,452,FARM000362,AGR000362,2f56e4e1-2df6-422a-a6fe-70d950fad2e8,5,29,120,PENDING,"Soybean,Bajra,Cotton"
363,453,FARM000363,AGR000363,4eb1cb10-6209-495e-ba74-2745c597ce61,1,12,85,VERIFIED,"Soybean,Bajra,Cotton"
364,454,FARM000364,AGR000364,bf1ac7f4-b8dc-47da-8017-80278b1d14b2,3,23,321,REJECTED,"Soybean,Bajra,Cotton"
365,455,FARM000365,AGR000365,74922f68-492f-4a50-ae6c-66768d1739ce,1,29,272,REJECTED,"Soybean,Bajra,Cotton"
366,456,FARM000366,AGR000366,45c6a86e-1996-450b-a8e6-221bc94d8c42,1,29,281,REJECTED,"Soybean,Bajra,Cotton"
367,457,FARM000367,AGR000367,22c1c543-1f21-4c39-ae36-9f38a852dcab,1,29,225,VERIFIED,"Soybean,Bajra,Cotton"
368,458,FARM000368,AGR000368,cdb3087a-949b-477e-9fa0-612fb4bdee02,6,26,262,VERIFIED,"Soybean,Bajra,Cotton"
369,459,FARM000369,AGR000369,6441ca7a-5233-4a98-8dec-ca54ea305d65,1,36,265,VERIFIED,"Soybean,Bajra,Cotton"
370,460,FARM000370,AGR000370,76caa6a4-01be-4571-92e7-a0adec2e6057,8,12,353,PENDING,"Soybean,Bajra,Cotton"
371,461,FARM000371,AGR000371,ba0d650b-e73f-4d71-9824-6581ef86822b,3,1,257,REJECTED,"Soybean,Bajra,Cotton"
372,462,FARM000372,AGR000372,ecfe939c-2c12-40a9-8ec2-c4f816a728fe,1,24,213,REJECTED,"Soybean,Bajra,Cotton"
373,463,FARM000373,AGR000373,c231d8f0-3df5-438c-818a-47489f07b26c,4,37,195,REJECTED,"Soybean,Bajra,Cotton"
374,464,FARM000374,AGR000374,ff785779-b9b4-484c-a993-eb8c9fd1d3c1,7,22,246,REJECTED,"Soybean,Bajra,Cotton"
375,465,FARM000375,AGR000375,b0e541aa-3fbf-4c3f-b1a8-d7c32d63b4be,3,21,459,PENDING,"Soybean,Bajra,Cotton"
376,466,FARM000376,AGR000376,6fcc8ab1-774b-4c95-bc98-6181c150c93e,4,18,463,VERIFIED,"Soybean,Bajra,Cotton"
377,467,FARM000377,AGR000377,fd91df24-e16f-41ec-82c7-d93cdf26684e,1,38,353,PENDING,"Soybean,Bajra,Cotton"
378,468,FARM000378,AGR000378,ce949279-04ea-497c-9942-3d33f562d018,6,36,135,REJECTED,"Soybean,Bajra,Cotton"
379,469,FARM000379,AGR000379,bc4f52fe-b5b5-4b79-88ca-53859c357c72,6,11,294,REJECTED,"Soybean,Bajra,Cotton"
380,470,FARM000380,AGR000380,0df169ec-5332-45e2-9996-0f582aefc574,8,18,440,VERIFIED,"Soybean,Bajra,Cotton"
381,471,FARM000381,AGR000381,68a94c31-9c70-4b2e-bc04-7c394d020d20,8,3,77,PENDING,"Soybean,Bajra,Cotton"
382,472,FARM000382,AGR000382,6f31b952-b746-4f99-b7b6-48bd56865719,2,37,213,PENDING,"Soybean,Bajra,Cotton"
383,473,FARM000383,AGR000383,4af91a14-ab5c-4ee1-b09b-2025733d986d,7,1,45,REJECTED,"Soybean,Bajra,Cotton"
384,474,FARM000384,AGR000384,4a6f15e0-4e6d-4bb8-9b23-16da3282fd33,3,7,193,PENDING,"Soybean,Bajra,Cotton"
385,475,FARM000385,AGR000385,ad18b362-8fff-437e-8b13-0fc946fdbafd,2,39,447,PENDING,"Soybean,Bajra,Cotton"
